PC_Time,Arduino_Time,Pos_H_Steps,Pos_V_Steps,Pos_R_Steps,Status_Bits
1764862739.288864,27613,0,0,0,0
1764862739.339071,27663,0,0,0,0
1764862739.389361,27713,0,0,0,0
1764862739.439878,27763,0,0,0,0
1764862739.49005,27813,0,0,0,0
1764862739.5394309,27863,0,0,0,0
1764862739.589835,27913,0,0,0,0
1764862739.6399019,27963,0,0,0,0
1764862739.690343,28013,0,0,0,0
1764862739.740752,28063,0,0,0,0
1764862739.7909272,28113,0,0,0,0
1764862739.840217,28163,0,0,0,0
1764862739.890645,28213,0,0,0,0
1764862739.940862,28263,0,0,0,0
1764862739.991199,28313,0,0,0,0
1764862740.041565,28363,0,0,0,0
1764862740.091923,28413,0,0,0,0
1764862740.1410859,28463,0,0,0,0
1764862740.191509,28513,0,0,0,0
1764862740.241659,28563,0,0,0,0
1764862740.292059,28613,0,0,0,0
1764862740.342392,28663,0,0,0,0
1764862740.3926232,28713,0,0,0,0
1764862740.4419909,28763,0,0,0,0
1764862740.492335,28813,0,0,0,0
1764862740.542565,28863,0,0,0,0
1764862740.592911,28913,0,0,0,0
1764862740.64329,28963,0,0,0,0
1764862740.693612,29014,0,0,0,0
1764862740.743815,29064,0,0,0,0
1764862740.794178,29114,0,0,0,0
1764862740.844471,29164,0,0,0,0
1764862740.894822,29214,0,0,0,0
1764862740.945141,29264,0,0,0,0
1764862740.994464,29314,0,0,0,0
1764862741.0446851,29364,0,0,0,0
1764862741.095291,29414,0,0,0,0
1764862741.1454191,29464,0,0,0,0
1764862741.195627,29514,0,0,0,0
1764862741.245981,29564,0,0,0,0
1764862741.295181,29614,0,0,0,0
1764862741.3455338,29664,0,0,0,0
1764862741.39589,29714,0,0,0,0
1764862741.4461162,29764,0,0,0,0
1764862741.496473,29814,0,0,0,0
1764862741.54685,29864,0,0,0,0
1764862741.596193,29914,0,0,0,0
1764862741.646396,29964,0,0,0,0
1764862741.696693,30014,0,0,0,0
1764862741.7471051,30064,0,0,0,0
1764862741.797338,30114,0,0,0,0
1764862741.847764,30164,0,0,0,0
1764862741.897068,30214,0,0,0,0
1764862741.9472508,30264,0,0,0,0
1764862741.997636,30314,0,0,0,0
1764862742.047858,30364,0,0,0,0
1764862742.0981781,30414,0,0,0,0
1764862742.147529,30464,0,0,0,0
1764862742.197804,30514,0,0,0,0
1764862742.248127,30564,0,0,0,0
1764862742.298501,30614,0,0,0,0
1764862742.348691,30664,0,0,0,0
1764862742.399059,30714,0,0,0,0
1764862742.4484181,30764,0,0,0,0
1764862742.498792,30814,0,0,0,0
1764862742.548963,30864,0,0,0,0
1764862742.599305,30914,0,0,0,0
1764862742.6496902,30964,0,0,0,0
1764862742.699881,31014,0,0,0,0
1764862742.749231,31064,0,0,0,0
1764862742.799579,31114,0,0,0,0
1764862742.8499389,31164,0,0,0,0
1764862742.900156,31214,0,0,0,0
1764862742.9505439,31264,0,0,0,0
1764862743.000868,31314,0,0,0,0
1764862743.051286,31364,0,0,0,0
1764862743.100427,31414,0,0,0,0
1764862743.150642,31464,0,0,0,0
1764862743.201024,31514,0,0,0,0
1764862743.25138,31564,0,0,0,0
1764862743.301613,31614,0,0,0,0
1764862743.350951,31664,0,0,0,0
1764862743.401325,31714,0,0,0,0
1764862743.4515479,31764,0,0,0,0
1764862743.5018501,31814,0,0,0,0
1764862743.552306,31864,0,0,0,0
1764862743.6025019,31915,0,0,0,0
1764862743.652871,31965,0,0,0,0
1764862743.703244,32015,0,0,0,0
1764862743.753437,32065,0,0,0,0
1764862743.8038201,32115,0,0,0,0
1764862743.854047,32165,0,0,0,0
1764862743.9034,32215,0,0,0,0
1764862743.953779,32265,0,0,0,0
1764862744.00395,32315,0,0,0,0
1764862744.0543602,32365,0,0,0,0
1764862744.104789,32415,0,0,0,0
1764862744.154934,32465,0,0,0,0
1764862744.204319,32515,0,0,0,0
1764862744.254514,32565,0,0,0,0
1764862744.304888,32615,0,0,0,0
1764862744.355242,32665,0,0,0,0
1764862744.4054,32715,0,0,0,0
1764862744.455819,32765,0,0,0,0
1764862744.505173,32815,0,0,0,0
1764862744.555379,32865,0,0,0,0
1764862744.605771,32915,0,0,0,0
1764862744.656119,32965,0,0,0,0
1764862744.706313,33015,0,0,0,0
1764862744.7566621,33065,0,0,0,0
1764862744.806027,33115,0,0,0,0
1764862744.856382,33165,0,0,0,0
1764862744.906524,33215,0,0,0,0
1764862744.956846,33265,0,0,0,0
1764862745.0073202,33315,0,0,0,0
1764862745.057517,33366,0,0,0,0
1764862745.107879,33416,0,0,0,0
1764862745.1582131,33466,0,0,0,0
1764862745.2086148,33516,0,0,0,0
1764862745.2587872,33566,0,0,0,0
1764862745.309171,33616,0,0,0,0
1764862745.3583622,33666,0,0,0,0
1764862745.408756,33716,0,0,0,0
1764862745.4591181,33766,0,0,0,0
1764862745.5092611,33816,0,0,0,0
1764862745.5596511,33866,0,0,0,0
1764862745.61,33916,0,0,0,0
1764862745.659195,33966,0,0,0,0
1764862745.709575,34016,0,0,0,0
1764862745.7599308,34066,0,0,0,0
1764862745.810134,34116,0,0,0,0
1764862745.860478,34166,0,0,0,0
1764862745.9108539,34216,0,0,0,0
1764862745.960115,34266,0,0,0,0
1764862746.010437,34316,0,0,0,0
1764862746.060797,34366,0,0,0,0
1764862746.111159,34416,0,0,0,0
1764862746.161367,34466,0,0,0,0
1764862746.211713,34516,0,0,0,0
1764862746.260894,34566,0,0,0,0
1764862746.3112588,34616,0,0,0,0
1764862746.3616471,34666,0,0,0,0
1764862746.411842,34716,0,0,0,0
1764862746.462225,34766,0,0,0,0
1764862746.511616,34816,0,0,0,0
1764862746.5617652,34866,0,0,0,0
1764862746.6121469,34916,0,0,0,0
1764862746.6624691,34966,0,0,0,0
1764862746.712814,35016,0,0,0,0
1764862746.763115,35066,0,0,0,0
1764862746.812452,35116,0,0,0,0
1764862746.862717,35166,0,0,0,0
1764862746.913038,35216,0,0,0,0
1764862746.963426,35266,0,0,0,0
1764862747.0135832,35316,0,0,0,0
1764862747.063991,35366,0,0,0,0
1764862747.113325,35416,0,0,0,0
1764862747.1635442,35466,0,0,0,0
